course_id,Quality,Difficulty,For Credit,Would Take Again,Grade,Textbook,Comment,professor,department,Attendance,Online Class
 ANCIENTPHIL,5.0,4.0,,,,,"One of the greatest philosophy/religion profs at the 5-C's - this is the man that got me interested in majoring in philosophy. Not that easy, but an EXCELLENT teacher.",Stephen Davis ,Philosophy department,,
 PHILOSOPHY,1.5,5.0,,,,,Uses subjective nature of material to assign arbitrary and nonsensical marks.,Stephen Davis ,Philosophy department,,
 METAPHYSICS,5.0,1.0,,,,,"Great prof but really only teaches one class.  All of his classes are the same.  If you love to argue though, this guy is quick and this is the teacher for you...",Stephen Davis ,Philosophy department,,
 PHILOFREL,4.0,5.0,,,,,"Very difficult. Expects you to be up to his level of religious philosophy. Lectures are very interesting and the topic teaches you a lot, however. Would recommend taking for upperclassmen.",Stephen Davis ,Philosophy department,,
 PHILOFRELIG,3.5,3.0,,,,,"I often felt as though he was trying to be openminded, but was just failing at it.  It becomes clear eventually that he's a pretty conservative Christian and that just biases him too much.  He is pretty nice, though.",Stephen Davis ,Philosophy department,,
 PHI101,4.0,4.0,,,,,"He's very accessible, caring, and, at times, rather amusing.",Stephen Davis ,Philosophy department,,
 INTROPHIL,2.0,4.0,,,,,"The guy's a decent teacher, but is kind of an ass.",Stephen Davis ,Philosophy department,,
 PHIL112,4.5,2.0,,,,,"good lecture and discussions, clear, reasonable standards.",Stephen Davis ,Philosophy department,,
 PHIL112,4.5,3.0,,,,,No Comments,Stephen Davis ,Philosophy department,,
 PSYC109,5.0,4.0,Yes,Yes,B+,Yes,Best professor Ive ever had at CMC. Anyone who disagrees just couldnt handle the heat she brings. Would be a waste of your education to not take Levinespecially if a Psych major and/or interested in statistics.,Shana Levin ,Psychology department,Mandatory,
 PSYCH109,4.5,3.0,Yes,,A,Yes,"Very clear at the subject matter, net tired of explaining things over and over again. The tests and homework can be challenging but  they are necessary to get a solid understanding in psych stats.",Shana Levin ,Psychology department,Mandatory,
 PSYCH109,5.0,3.0,Yes,,Not sure yet,No,She is amazingly clear in the lectures and capable of explaining concepts in different ways when necessary. Gives the most considerate and detailed study guide materials. Very dedicated to teaching. I'm not too into Stats but she was able to make it great a learning experience. Can't think of a better professor to take Psych Stats with! ,Shana Levin ,Psychology department,Mandatory,
 PSYCH92,5.0,4.0,,,,Yes,Very helpful and really sweet. Always willing to give extra help. Expert in her field and is ridiculously smart. Not easy but very enjoyable.,Shana Levin ,Psychology department,,
 PSYC109,5.0,2.0,,,,No,"LOVE Professor Levin. Stats is never fun, but her lecture style was very clear and she was very accessible both during and outside of class hours. She expects a lot, but you also learn a lot.",Shana Levin ,Psychology department,,
 PSYCH109,5.0,4.0,,,,Yes,"Extremely clear powerpoint lectures. Makes chapters/ understanding material much easier. Book that is used is terrible, extremely confusing, but her lectures make up for it.  Tests are super hard, but it's mostly due to the content being difficult.  She is very approachable so help office hours are always there. Need to be self-motivated to do well",Shana Levin ,Psychology department,,
 PSYCH109,5.0,4.0,,,,,"very clear and comprehensive lectures.. extremely approachable and friendly, really wants you to do well, she makes everything easier to understand.. the rest is up to you",Shana Levin ,Psychology department,,
 INTERGRP,4.5,3.0,,,,,No Comments,Shana Levin ,Psychology department,,
 PSYCH,2.5,4.0,,,,,"Too stringent with following the rules, nearly to the point of being anti-compassionate.  Reasonably clear with expectations, but not very approachable.",Shana Levin ,Psychology department,,
 PSYC93,3.5,5.0,,,,,Psych is such BS!,Shana Levin ,Psychology department,,
 PSYCH93,3.0,5.0,,,,,"This class is less focused on politics than one would think.  It's interesting, but the tests are really hard and she isn't an easy grader on papers either.",Shana Levin ,Psychology department,,
 MATH30,4.0,4.0,Yes,Yes,A+,Yes,The best professor in my academic years student center activity was on of his delivery style,Mario Martelli ,Mathematics department,Mandatory,Yes
 MATH30,4.0,4.0,Yes,Yes,A+,Yes,The best professor in my academic years,Mario Martelli ,Mathematics department,Mandatory,Yes
 SECT,1.0,4.0,,,,Yes,"as a person hes probably the funniest professor youll have at cmc and now that im out of the class i love the guy but hes too smart to be teaching entry level classes and is hard to understand a lot, also goes off topic a lot",Mario Martelli ,Mathematics department,,
 SECT,1.0,4.0,,,,Yes,"as a person hes probably the funniest professor youll have at cmc and now that im out of the class i love the guy but hes too smart to be teaching entry level classes and is hard to understand a lot, also goes off topic a lot",Mario Martelli ,Mathematics department,,
 MATH31,4.5,4.0,,,,Yes,Enjoyable class,Mario Martelli ,Mathematics department,,
 CALC31,1.5,5.0,,,,No,"Ok. He is a sweet, crazy, little italian man. He does care about his students, and will try to help you. The problem is that he makes absolutely no sense when he talks. His lectures are impossible to follow, and he often starts talking to himself in Italian. He is entertaining sure, but the novelty wears off quickly. Avoid if at all possible.",Mario Martelli ,Mathematics department,,
 MATHSECT,4.5,4.0,,,,Yes,Lively classes.  Math jokes a plus.,Mario Martelli ,Mathematics department,,
 MATH111,5.0,4.0,,,,Yes,Very interesting class.  Did not use textbook all the time.  Book was hard to understand and he did a great job explaining.  Suggestion:  Go to his office hours.,Mario Martelli ,Mathematics department,,
 MATH111,5.0,3.0,,,,No,"Very focused and interesting.  Book was boring and incomprehensible, but he did not use it all the time.
 Cute teacher.  Helpful.",Mario Martelli ,Mathematics department,,
 MATH111,2.5,3.0,,,,No,"Very sweet man. Too bad there seems to be no good teachers of differential equations around here. The book was wordy and annoying, and he didn't seem to be teaching from the book anyway which made the homework hard. Went off on lots of tangents, making class a general waste of time, and the lectures were either boring or useless.",Mario Martelli ,Mathematics department,,
 MATH31,3.5,5.0,,,,,"the cutest little old, itallian man ever BUT terrible prof. i had the hardest time following him during lectures!",Mario Martelli ,Mathematics department,,
 MATH31,5.0,4.0,,,,,Awesome prof,Mario Martelli ,Mathematics department,,
 MATH31,4.5,4.0,,,,,"Professor Martelli is absolutely awesome!! Although at times I sat in class confused about the topic, he is willing to help you until you understand during his office hours. As long as you go in for help when you need it, it is very possible to get an A in his class.",Mario Martelli ,Mathematics department,,
 MATH,5.0,4.0,,,,,Most enjoyable class at CMC.,Mario Martelli ,Mathematics department,,
 MATH31,4.5,4.0,,,A+,,"I love Martelli.  He sometimes goes off on tangents in class and laughs uncontrolably at the weirdest things, but he is just too cute.  He puts nothing in front of his students and will spend as much time as you need outside of class to help you.  I would take him again in a heartbeat if i had to take more math",Mario Martelli ,Mathematics department,,
 MATH,5.0,4.0,,,,,"Funny, outgoing professor.  Makes class enjoyable.",Mario Martelli ,Mathematics department,,
 MATH31,4.5,3.0,,,,,"The class can be tough at times, but if you ask questions in class or visit him during his office hours he does his best to help you understand.  Plus he is just so cute and funny he makes you forget you flunked the last quiz...",Mario Martelli ,Mathematics department,,
 MATH31,4.5,4.0,,,,,pretty good teacher...great personality and attitude..a little hard to understand at times because of his accent...good and fair teacher.,Mario Martelli ,Mathematics department,,
 CALC30,5.0,3.0,,,A+,,"Tough, but interesting class.  I have only had 8 profs at CMC, but he is the best.",Mario Martelli ,Mathematics department,Mandatory,
 MATH30,4.0,4.0,,,Rather_Not_Say,,"Made a math class fun.  That is not an easy task.
 Very helpful when you dont understand.",Mario Martelli ,Mathematics department,Mandatory,
 CALC30,2.5,5.0,,,,,hes a real nice guy...just doesnt teach too well,Mario Martelli ,Mathematics department,,
 MATH30,5.0,3.0,,,,,Interesting and fun class.,Mario Martelli ,Mathematics department,,
 CALC32,1.5,5.0,,,,,Tough****.  Hard to understand him.  Explains concepts as if you're on his level.  He's too smart.,Mario Martelli ,Mathematics department,Mandatory,
 MATH30,4.5,5.0,,,,,Math is a difficult subject and I would prefer not to take any.  He tries to make us understand why higher math is important.  I don't agree with him on that.   He is full of energy and tries to make math tolerable.  I must admit that he makes sense out of Calculus.  He is always willing to help.,Mario Martelli ,Mathematics department,,
